Respondent ID,Collector ID,Start Date,End Date,Email Address,First Name,Last Name,Custom Data 1,ID,What is your age in years?,"What sex were you assigned at birth, such as on an original birth certificate?",What is your gender?,"Please indicate your ethnicity (i.e. peoples’ ethnicity describes their feeling of belonging and attachment to a distinct group of a larger population that shares their ancestry, colour, language or religion)?",,What is your nationality?,,What is your religious affiliation?,,"As a Christian, which of these groups do you identify with? Select all that apply.",,,,,,,,,,Use the slider to indicate how important religion is in your life from 0 (not important at all) to 100 (extremely important).,How often do you think about religious issues?,To what extent do you believe that God or something divine exists?,How often do you take part in religious services?,How often do you pray?,How often do you experience situations in which you have the feeling that God or something divine intervenes in your life?,"The following items describe a variety of concepts. Please rate how disgusting you find the concepts described in the items, where 0 means that you do not find the concept disgusting at all and 6 means that you find the concept extremely disgusting.",,,,,,,,,,,,,,,,,,,,,With how many different partners have you had sex within the past 12 months?,With how many different partners have you had sexual intercourse on one and only one occasion?,With how many different partners have you had sexual intercourse without having an interest in a long-term committed relationship with this person?,Sex without love is OK.,I can imagine myself being comfortable and enjoying “casual” sex with different partners.,"I do not want to have sex with a person until I am sure that we will have a long-term, serious relationship.",How often do you have fantasies about having sex with someone with whom you do not have a committed romantic relationship?,How often do you experience sexual arousal when you are in contact with someone with whom you do not have a committed romantic relationship?,"In everyday life, how often do you have spontaneous fantasies about having sex with someone you have just met?",Below are items that relate to the cultures of different parts of the world. Work quickly and record your first reaction to each item. There are no right or wrong answers. Please indicate the degree to which you agree or disagree with each item using the following five-point scale: Strongly Disagree = 1; Disagree = 2; Neutral = 3; Agree = 4; Strongly Agree = 5,,,,,,,"The following questions concern values that people may or may not hold. Please click bubbles to indicate the degree to which you disagree or agree with each statement, where higher numbers mean you agree with the statement more and lower numbers mean you disagree with the statement more.",,,,,,,,,,,
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,,,,,8089161894,32,Female,Female ,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,12,Never,Not at all,Never,Never,Never,4,2,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",5,"0, Not disgusting at all","6, Extremely disgusting",1,1,1,8,5,5,2 – very seldom,2 – very seldom,2 – very seldom,1,1,1,1,5,5,1,5,3,2,3,3,3,3,3,5,"0, Strongly disagree",1,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:36,,,,,9686885421,20,Male,Male,White/Caucasian,,Other (please specify),Poland,None,,,,,,,,,,,,10,Rarely,Moderately,Never,Never,Occasionally,"0, Not disgusting at all",5,4,"6, Extremely disgusting",2,2,"0, Not disgusting at all",2,3,5,5,4,3,3,5,4,3,3,2,2,3,1,0,1,"1, Strongly Disagree",5,4,2 – very seldom,1 – never,1 – never,4,2,2,2,3,4,3,3,3,4,1,2,3,5,3,4,4,3,4
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:36,,,,,8018093971,40,Male,Male,White/Caucasian,,Other (please specify),South African,None,,,,,,,,,,,,0,Often,Not at all,Never,Never,Never,4,3,3,"6, Extremely disgusting","0, Not disgusting at all",2,5,2,3,"6, Extremely disgusting",2,3,3,2,4,"6, Extremely disgusting",2,"0, Not disgusting at all",5,2,3,1,0,2,8,6,4,2 – very seldom,2 – very seldom,2 – very seldom,4,2,3,1,5,4,2,5,2,1,4,5,4,"6, Strongly agree",4,"6, Strongly agree",4,4,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:36,,,,,5152540253,24,Male,male,Latino/Hispanic,,Other (please specify),chilean,None,,,,,,,,,,,,0,Never,Not very much,Never,Never,Rarely,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,4,"0, Not disgusting at all",2,4,5,3,"6, Extremely disgusting",4,5,5,"6, Extremely disgusting",3,4,2,5,1,0,0,"1, Strongly Disagree","1, Strongly Disagree",7,1 – never,2 – very seldom,1 – never,3,2,4,1,4,4,3,4,2,5,4,3,3,4,3,5,2,4,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:35,,,,,5713494633,28,Male,Male,Latino/Hispanic,,Mexico,,Other (please specify),Agnostic,,,,,,,,,,,6,Occasionally,Not very much,Less often,Never,Never,2,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all",2,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","0, Not disgusting at all",2,"6, Extremely disgusting",2,5,"6, Extremely disgusting","0, Not disgusting at all",2,3,5–6,7–9,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",9 – at least once a day,1 – never,8 – nearly every day,4,1,1,1,5,3,2,"6, Strongly agree",2,"6, Strongly agree",5,5,"6, Strongly agree","6, Strongly agree",2,"6, Strongly agree",2,2,5
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:35,,,,,7444190306,54,Female,Female,White/Caucasian,,United Kingdom,,Christian,,Catholic,,,,,,Anglican,,,,5,Occasionally,Moderately,Less often,Less often,Occasionally,2,5,"6, Extremely disgusting",4,3,5,4,4,"6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting",4,5,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting",0,5–6,5–6,7,5,2,2 – very seldom,2 – very seldom,2 – very seldom,3,2,2,2,4,4,2,4,3,3,3,5,3,5,3,4,2,3,3
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:35,,,,,1915817842,21,Male,Male,White/Caucasian,,Other (please specify),Portugal,Christian,,Catholic,,,,,,,,,,12,Rarely,Not very much,Less often,Never,Rarely,4,3,4,"6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",2,"0, Not disgusting at all",2,"6, Extremely disgusting","0, Not disgusting at all",4,5,2,3,"6, Extremely disgusting",4,3,"6, Extremely disgusting",2,2,1,1,2,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",7 – several times per week,4 – about once a month,2 – very seldom,3,2,2,1,5,5,3,3,2,4,3,4,4,5,5,4,2,3,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:35,,,,,4083079725,27,Male,Male,African,,Other (please specify),South African ,Christian,,,,,,,,,Baptist,,,100,Often,Very much so,Once a week,Three times a month,Very often,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",7–9,7–9,20 or more,"9, Strongly agree","1, Strongly Disagree","1, Strongly Disagree",6 – about once a week,4 – about once a month,7 – several times per week,3,1,1,5,5,5,3,"6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree",2,"6, Strongly agree","6, Strongly agree","6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:35,,,,,550725571,22,Male,male,White/Caucasian,,Other (please specify),greece,Christian,,,,Orthodox,,,,,,,,30,Rarely,Moderately,A few times a year,More than once a week,Rarely,3,4,"6, Extremely disgusting","6, Extremely disgusting",2,5,4,"0, Not disgusting at all",4,5,2,"6, Extremely disgusting",5,2,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,2,2,1,0,0,5,2,4,2 – very seldom,1 – never,1 – never,3,5,2,2,2,3,2,2,5,3,4,4,3,2,5,3,4,4,4
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:35,,,,,3584374418,23,Male,Male,Latino/Hispanic,,Spain,,Christian,,Catholic,,,,,,,,,,0,Never,Quite a bit,Never,Never,Occasionally,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",3,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",3,3,"0, Not disgusting at all","6, Extremely disgusting",1,0,1,"1, Strongly Disagree",8,"9, Strongly agree",8 – nearly every day,1 – never,7 – several times per week,4,1,1,1,1,5,5,"6, Strongly agree",3,3,"0, Strongly disagree",4,4,"6, Strongly agree",4,5,5,"6, Strongly agree",5
1.10016E+11,270409977,6/20/24 16:30,6/20/24 16:34,,,,,532457901,22,Male,Male,White/Caucasian,,Other (please specify),Poland,Christian,,Catholic,,,,,,,,,,27,Rarely,Moderately,A few times a year,Less often,Often,3,3,5,5,2,3,2,3,4,"6, Extremely disgusting",3,4,5,3,4,4,3,3,4,3,4,0,0,0,2,2,6,3 – about once every two or three months,5 – about once every two weeks,4 – about once a month,3,4,4,3,3,3,2,5,3,3,4,5,5,5,3,4,2,4,3
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:34,,,,,3499276801,31,Female,female,African,,Other (please specify),south african ,Christian,,,,,,,Methodist,,,,,57,Occasionally,Quite a bit,Less often,More than once a week,Occasionally,3,"6, Extremely disgusting","6, Extremely disgusting",4,4,"6, Extremely disgusting",3,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",2,"6, Extremely disgusting",0,7–9,2,8,4,4,4 – about once a month,5 – about once every two weeks,3 – about once every two or three months,3,1,2,1,3,2,1,3,2,"0, Strongly disagree","6, Strongly agree","6, Strongly agree",2,"6, Strongly agree","0, Strongly disagree","6, Strongly agree","0, Strongly disagree","0, Strongly disagree","0, Strongly disagree"
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:34,,,,,3594129231,19,Female,Female,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,5,Occasionally,Not very much,Never,Never,Rarely,"0, Not disgusting at all",3,5,5,4,3,4,4,4,5,4,4,3,4,4,4,5,3,3,4,5,1,0,0,8,"1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,3,1,1,1,5,5,1,4,2,2,4,4,4,4,2,5,2,3,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:34,,,,,4637960329,38,Male,male,White/Caucasian,,Canada,,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,"0, Not disgusting at all",4,5,5,2,3,2,"0, Not disgusting at all",2,"6, Extremely disgusting","0, Not disgusting at all",2,2,"0, Not disgusting at all",2,"0, Not disgusting at all","0, Not disgusting at all",4,3,"0, Not disgusting at all","6, Extremely disgusting",1,5–6,5–6,"9, Strongly agree",6,"1, Strongly Disagree",6 – about once a week,3 – about once every two or three months,3 – about once every two or three months,1,1,2,1,5,5,1,2,5,2,2,5,5,"6, Strongly agree","6, Strongly agree",5,3,5,5
1.10016E+11,270409977,6/20/24 16:29,6/20/24 16:34,,,,,8150148926,23,Male,Male,East Asian,,Other (please specify),Chinese,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,"0, Not disgusting at all","0, Not disgusting at all",2,"6, Extremely disgusting",2,"0, Not disgusting at all",3,3,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",2,"0, Not disgusting at all",2,0,0,0,7,4,"9, Strongly agree",5 – about once every two weeks,2 – very seldom,2 – very seldom,3,1,1,1,5,4,4,4,5,4,2,3,5,2,3,5,1,5,5
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:34,,,,,831157683,28,Female,Female,White/Caucasian,,Other (please specify),Portugual,Christian,,Catholic,,,,,,,,,,20,Occasionally,Very much so,Less often,A few times a year,Occasionally,5,"6, Extremely disgusting",3,5,2,5,"6, Extremely disgusting",4,5,3,5,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",5,5,5,5,1,1,1,3,2,7,2 – very seldom,2 – very seldom,1 – never,4,1,1,4,2,3,4,4,4,3,4,2,5,1,4,2,3,4,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:34,,,,,8310333053,30,Female,Female,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,7,Rarely,Not very much,Never,Never,Rarely,2,4,5,5,2,3,3,2,3,3,4,5,4,3,5,5,4,4,4,5,"6, Extremely disgusting",1,1,1,7,3,7,5 – about once every two weeks,4 – about once a month,3 – about once every two or three months,4,1,2,3,4,4,3,4,3,4,3,4,4,5,4,3,3,4,4
1.10016E+11,270409977,6/20/24 16:21,6/20/24 16:33,,,,,8955465085,22,Male,Male,African,,Other (please specify),South Africa,Christian,,,,,,,,,Baptist,,,77,Occasionally,Quite a bit,A few times a year,More than once a week,Very often,5,5,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",2,3,4,5,3,"6, Extremely disgusting","6, Extremely disgusting",4,5,2,4,2,4,"0, Not disgusting at all",5,3,5–6,2,8,"9, Strongly agree",2,5 – about once every two weeks,6 – about once a week,7 – several times per week,3,1,2,3,4,4,3,2,4,3,2,3,3,5,"6, Strongly agree",3,2,4,4
1.10016E+11,270409977,6/20/24 16:28,6/20/24 16:33,,,,,4240472983,35,Male,Male,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,11,Rarely,Moderately,Never,Never,Rarely,2,"0, Not disgusting at all",3,3,"0, Not disgusting at all",3,3,2,2,5,2,5,4,2,4,3,4,4,2,"0, Not disgusting at all",3,1,3,2,8,3,3,2 – very seldom,2 – very seldom,3 – about once every two or three months,4,1,1,1,5,5,1,3,2,2,4,4,3,5,3,2,2,3,3
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:33,,,,,4777912507,45,Male,male,White/Caucasian,,Italy,,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,3,3,4,4,"0, Not disgusting at all",2,3,"0, Not disgusting at all",2,"6, Extremely disgusting",2,2,5,2,4,4,3,3,3,"0, Not disgusting at all",3,20 or more,0,20 or more,"9, Strongly agree",8,"1, Strongly Disagree",7 – several times per week,7 – several times per week,7 – several times per week,3,2,2,2,3,3,2,4,2,2,3,4,2,4,3,5,2,2,3
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:33,,,,,7618333848,20,Female,Female,White/Caucasian,,Other (please specify),Portugal,None,,,,,,,,,,,,0,Often,Not at all,Never,Never,Never,2,5,5,3,"0, Not disgusting at all",3,"0, Not disgusting at all",2,5,5,"6, Extremely disgusting","6, Extremely disgusting",3,"0, Not disgusting at all",5,2,"6, Extremely disgusting","6, Extremely disgusting",3,"0, Not disgusting at all",5,2,1,4,8,4,8,8 – nearly every day,7 – several times per week,6 – about once a week,4,1,1,1,5,5,1,5,2,1,5,"6, Strongly agree",3,"6, Strongly agree",5,"6, Strongly agree",3,4,3
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:33,,,,,5765784561,34,Female,Woman,South East Asian,,Other (please specify),New Zealand,None,,,,,,,,,,,,3,Rarely,Not very much,Never,Never,Rarely,2,4,5,5,"0, Not disgusting at all",2,5,"0, Not disgusting at all",4,5,"6, Extremely disgusting",5,5,2,4,5,"6, Extremely disgusting",5,3,2,4,1,0,0,3,"1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,1,2,1,1,4,5,3,2,4,3,4,5,5,4,4,2,2,2,4
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:33,,,,,5387337590,21,Female,Female,South Asian,,United Kingdom,,Muslim,,,,,,,,,,,,100,Often,Very much so,More than once a week,More than once a week,Very often,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",5,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",5,3,4,5,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",0,0,0,"1, Strongly Disagree","1, Strongly Disagree",8,2 – very seldom,1 – never,1 – never,3,1,1,3,3,4,4,2,3,5,4,4,5,4,4,4,4,4,4
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:32,,,,,1700945215,39,Male,Male,White/Caucasian,,Canada,,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Less often,Rarely,"0, Not disgusting at all",3,4,3,"0, Not disgusting at all",4,4,2,3,4,"0, Not disgusting at all",5,"6, Extremely disgusting","0, Not disgusting at all",5,2,2,"6, Extremely disgusting",3,3,3,0,1,1,7,6,3,3 – about once every two or three months,4 – about once a month,4 – about once a month,1,4,5,5,2,3,4,4,2,3,4,4,2,5,3,5,1,3,2
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:32,,,,,8633915670,29,Female,female,South Asian,,Canada,,None,,,,,,,,,,,,5,Occasionally,Not very much,Never,Never,Occasionally,"0, Not disgusting at all","6, Extremely disgusting",5,3,3,4,"0, Not disgusting at all",3,3,3,5,5,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",4,3,"6, Extremely disgusting",0,0,0,"1, Strongly Disagree","1, Strongly Disagree",7,1 – never,1 – never,1 – never,3,1,1,1,5,4,3,"6, Strongly agree","0, Strongly disagree",3,3,5,3,4,"0, Strongly disagree","6, Strongly agree","0, Strongly disagree","0, Strongly disagree",1
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:32,,,,,1105265101,36,Female,Female,Latino/Hispanic,,Mexico,,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,"6, Extremely disgusting",5,5,5,"0, Not disgusting at all",3,2,"0, Not disgusting at all",3,4,3,4,2,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",5,5,"0, Not disgusting at all",4,0,2,2,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",5 – about once every two weeks,6 – about once a week,2 – very seldom,2,1,1,1,5,5,3,4,1,3,2,4,3,5,1,"6, Strongly agree",2,1,1
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:32,,,,,2968139801,26,Male,Male,Mixed,,Canada,,Other (please specify),Spiritual ,,,,,,,,,,,60,Rarely,Quite a bit,Less often,Once a week,Often,5,3,4,"6, Extremely disgusting",2,3,4,5,3,"6, Extremely disgusting",3,3,5,2,4,4,3,4,5,3,4,1,0,0,6,6,4,6 – about once a week,6 – about once a week,6 – about once a week,5,1,1,1,5,5,2,3,5,4,2,4,4,5,5,2,4,4,4
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:32,,,,,8221550215,21,Male,Male,White/Caucasian,,Other (please specify),Portugal,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,4,2,5,5,"0, Not disgusting at all",4,2,2,3,4,2,4,5,"0, Not disgusting at all",3,4,"0, Not disgusting at all",3,4,"0, Not disgusting at all",5,0,0,1,8,8,7,9 – at least once a day,9 – at least once a day,9 – at least once a day,4,1,1,1,4,4,4,3,5,4,1,1,"6, Strongly agree","6, Strongly agree",4,4,4,5,5
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:32,,,,,1725952050,22,Female,female,White/Caucasian,,Other (please specify),Poland,Christian,,Catholic,,,,,,,,,,8,Rarely,Not very much,A few times a year,A few times a year,Never,5,2,4,"6, Extremely disgusting",3,"0, Not disgusting at all",2,2,3,4,"6, Extremely disgusting",5,5,5,4,"6, Extremely disgusting","6, Extremely disgusting",5,5,2,"6, Extremely disgusting",0,0,0,2,"1, Strongly Disagree","9, Strongly agree",2 – very seldom,1 – never,1 – never,4,2,3,4,3,3,3,5,3,4,3,4,4,4,1,4,2,1,4
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:31,,,,,7884866231,70,Male,Male,White/Caucasian,,Other (please specify),New Zealander,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,5,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,5,2,3,"6, Extremely disgusting",3,5,"6, Extremely disgusting",3,5,4,3,4,5,"6, Extremely disgusting",5,1,2,2,7,4,7,3 – about once every two or three months,4 – about once a month,4 – about once a month,3,1,1,1,5,5,1,3,3,5,3,4,5,5,4,4,1,4,5
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:31,,,,,7336922629,21,Female,Female,White/Caucasian,,Other (please specify),Portuguese,None,,,,,,,,,,,,0,Rarely,Not at all,Less often,Never,Never,2,5,5,5,2,2,3,"0, Not disgusting at all",2,5,"0, Not disgusting at all",5,5,2,4,"6, Extremely disgusting","6, Extremely disgusting",4,4,3,3,0,0,0,"9, Strongly agree","1, Strongly Disagree","9, Strongly agree",1 – never,2 – very seldom,1 – never,2,1,1,3,4,4,2,4,1,2,"6, Strongly agree","6, Strongly agree",3,"6, Strongly agree",2,5,3,1,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:31,,,,,3618962858,45,Female,female,White / Sephardic Jew,,Spain,,Christian,,Catholic,,,,,,,,,,20,Never,Not very much,Never,Never,Never,5,2,3,2,2,3,3,2,2,3,2,2,3,2,2,2,"0, Not disgusting at all",2,2,2,3,1,1,1,5,3,6,4 – about once a month,6 – about once a week,4 – about once a month,4,3,4,4,4,3,4,4,5,4,5,4,4,5,5,5,4,5,5
1.10016E+11,270409977,6/20/24 16:24,6/20/24 16:31,,,,,6453673565,40,Male,Male,Latino/Hispanic,,Mexico,,None,,,,,,,,,,,,4,Never,Not very much,Never,Less often,Rarely,5,2,3,"6, Extremely disgusting","0, Not disgusting at all",3,4,"0, Not disgusting at all",4,"6, Extremely disgusting","0, Not disgusting at all",4,"6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",5,"0, Not disgusting at all",4,5,"0, Not disgusting at all","0, Not disgusting at all",1,0,0,"9, Strongly agree","9, Strongly agree",4,9 – at least once a day,8 – nearly every day,7 – several times per week,4,4,4,4,4,5,4,5,5,5,4,5,5,"6, Strongly agree","6, Strongly agree","6, Strongly agree",4,4,4
1.10016E+11,270409977,6/20/24 16:24,6/20/24 16:31,,,,,1431254678,35,Male,Male,Latino/Hispanic,,Mexico,,Christian,,Catholic,,,,,,,,,,20,Occasionally,Very much so,A few times a year,One time a month,Rarely,2,2,5,4,2,2,2,2,5,5,2,5,5,4,4,5,5,2,3,3,5,1,2,2,5,3,5,4 – about once a month,2 – very seldom,2 – very seldom,3,1,2,1,3,4,3,3,3,2,4,4,3,4,3,4,3,3,3
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:31,,,,,3259733378,19,Male,male,South Asian,,Canada,,Muslim,,,,,,,,,,,,90,Occasionally,Very much so,Less often,Less often,Occasionally,4,3,3,4,4,"0, Not disgusting at all",3,5,3,4,3,5,4,4,3,3,5,2,2,4,3,0,0,0,2,"1, Strongly Disagree","9, Strongly agree",2 – very seldom,2 – very seldom,2 – very seldom,3,2,2,2,3,3,3,3,4,3,3,3,3,3,2,"6, Strongly agree",2,3,2
1.10016E+11,270409977,6/20/24 16:24,6/20/24 16:31,,,,,138359651,33,Female,Female,Latino/Hispanic,,Spain,,Other (please specify),Spiritualist,,,,,,,,,,,85,Occasionally,Very much so,Three times a month,More than once a week,Often,5,4,4,5,"0, Not disgusting at all",3,3,"0, Not disgusting at all",5,"6, Extremely disgusting",4,2,"6, Extremely disgusting","0, Not disgusting at all",5,5,5,3,5,3,4,7–9,1,7–9,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",6 – about once a week,5 – about once every two weeks,5 – about once every two weeks,4,2,2,1,4,4,4,3,2,3,2,2,3,3,3,3,3,3,4
1.10016E+11,270409977,6/20/24 16:25,6/20/24 16:31,,,,,9033028032,20,Male,male,White / Sephardic Jew,,Other (please specify),Israeli,Jewish,,,,,,,,,,,,5,Rarely,Not very much,Never,Less often,Rarely,5,5,4,5,"0, Not disgusting at all",3,"0, Not disgusting at all",2,4,4,2,3,5,"0, Not disgusting at all",4,3,2,4,3,"0, Not disgusting at all",3,1,2,2,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",8 – nearly every day,3 – about once every two or three months,8 – nearly every day,3,2,2,4,4,4,3,2,4,4,3,2,5,3,3,4,2,4,4
1.10016E+11,270409977,6/20/24 16:19,6/20/24 16:31,,,,,917470885,30,Female,Female,African,,Other (please specify),South Africa,Christian,,,,,Pentecostal,,,,,,,100,Very often,Very much so,Less often,More than once a week,Very often,"6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",5,3,"0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,4,"6, Extremely disgusting",3,3,"6, Extremely disgusting","6, Extremely disgusting",1,1,3,5,"1, Strongly Disagree",6,1 – never,2 – very seldom,1 – never,5,1,1,1,5,5,5,"6, Strongly agree","6, Strongly agree","6, Strongly agree","0, Strongly disagree","0, Strongly disagree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree",5,"6, Strongly agree","6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:26,6/20/24 16:30,,,,,9505154039,31,Male,Male,White/Caucasian,,Canada,,None,,,,,,,,,,,,20,Occasionally,Not at all,A few times a year,A few times a year,Never,2,"0, Not disgusting at all",2,5,"0, Not disgusting at all",4,3,2,2,5,3,3,3,2,3,4,5,4,5,3,5,1,10–19,20 or more,"9, Strongly agree",7,3,6 – about once a week,4 – about once a month,2 – very seldom,3,2,2,3,5,4,3,2,4,3,3,5,4,"6, Strongly agree",5,3,2,4,4
1.10016E+11,270409977,6/20/24 16:27,6/20/24 16:30,,,,,4669802345,28,Male,Male,East Asian,,Canada,,None,,,,,,,,,,,,14,Rarely,Not very much,Never,Never,Never,2,2,4,"6, Extremely disgusting","0, Not disgusting at all",2,4,2,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all",4,4,"0, Not disgusting at all",4,"6, Extremely disgusting",4,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all",3,3,0,2,"9, Strongly agree","9, Strongly agree",2,6 – about once a week,6 – about once a week,2 – very seldom,4,1,1,1,4,4,1,3,1,1,1,3,1,3,2,4,1,1,1
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:30,,,,,4721690713,23,Male,male,Latino/Hispanic,,Spain,,None,,,,,,,,,,,,3,Occasionally,Quite a bit,Never,Never,Rarely,3,2,5,5,"0, Not disgusting at all",2,4,"0, Not disgusting at all",2,5,"0, Not disgusting at all",4,4,"0, Not disgusting at all",5,3,2,2,3,"0, Not disgusting at all",2,3,2,2,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",9 – at least once a day,9 – at least once a day,7 – several times per week,4,1,1,1,4,4,4,1,3,3,4,4,4,"6, Strongly agree",4,5,2,4,4
1.10016E+11,270409977,6/20/24 16:20,6/20/24 16:30,,,,,6934281812,20,Female,Female,White/Caucasian,,Italy,,None,,,,,,,,,,,,0,Rarely,Not very much,Less often,Never,Rarely,"6, Extremely disgusting",2,3,"6, Extremely disgusting","0, Not disgusting at all",2,4,"0, Not disgusting at all","0, Not disgusting at all",5,2,5,4,4,2,"6, Extremely disgusting",5,4,"6, Extremely disgusting","0, Not disgusting at all",2,1,0,0,8,2,7,2 – very seldom,2 – very seldom,2 – very seldom,2,3,4,3,4,4,4,2,5,5,3,3,5,4,5,4,5,"6, Strongly agree",5
